transaction_id,customer_id,customer_segment,account_type,transaction_timestamp,transaction_date,transaction_hour,transaction_dow,is_weekend,is_holiday,month,quarter,amount,currency,old_balance,new_balance,balance_delta_check,merchant_name,merchant_id,mcc_code,mcc_category,merchant_sector,payment_rail,transaction_status,is_international,is_round_amount,device_id,device_type,device_os,trusted_device_count,new_device_flag,ip_address,city,country,distance_from_home_km,credit_limit,credit_utilization,credit_score,account_age_days,transaction_velocity_1h,chargeback_flag,fraud_label,fraud_type
90f9f972-e5de-43b3-a764-667f8c671bb1,ACC9EF49A9F308A,MASS_RETAIL,CREDIT,2022-01-01 19:14:40,2022-01-01,19,5,1,1,1,1,12.65,USD,31887.29,31899.94,12.65,Harbor Birch Supply,MER_3C73B71C68,7996,ENTERTAINMENT,Leisure,CREDIT_CARD,APPROVED,0,0,DEV_633D75C07ECB,MOBILE_IOS,iOS 15.x,1,False,184.80.16.229,Dallas,US,2205.4,34157.47,0.93,638,2912,1,False,0,LEGITIMATE
fe55a31b-4959-4e01-a570-114db5dd094a,ACC9A5CFFEEA9C0,STUDENT,CHECKING,2022-01-01 19:16:27,2022-01-01,19,5,1,1,1,1,1.56,USD,1683.97,1682.41,-1.56,North Vector Networks,MER_FCA7B51636,7372,SUBSCRIPTION,Tech,DEBIT_CARD,APPROVED,0,0,DEV_68C29FA49D82,MOBILE_IOS,iOS 16.x,1,False,139.12.91.60,Boston,US,306.5,7799.18,0.48,643,637,6,False,0,LEGITIMATE
65bce4c6-e937-449d-bc66-075df8699612,ACC68BAB207607F,MASS_RETAIL,CHECKING,2022-01-01 19:19:22,2022-01-01,19,5,1,1,1,1,79.41,USD,3533.76,3454.35,-79.41,Ember Dynamic Point,MER_D6D381E9AE,5411,GROCERY,Retail,ACH_TRANSFER,APPROVED,0,0,DEV_03722755ED55,MOBILE_ANDROID,Android 13,1,False,98.105.182.77,Phoenix,US,0.0,22640.13,0.87,550,106,1,False,0,LEGITIMATE
3e683a95-66a9-4b97-b707-8eb36bb4520f,ACC03C9BD48BEE5,MASS_RETAIL,CHECKING,2022-01-01 19:19:48,2022-01-01,19,5,1,1,1,1,7.31,USD,4399.15,4391.84,-7.31,Valley Obsidian Point,MER_6B955A20A3,5411,GROCERY,Retail,DEBIT_CARD,APPROVED,0,0,DEV_53BBB212A67A,MOBILE_ANDROID,Android 14,2,False,123.190.21.138,San Francisco,US,4129.1,14718.71,0.6,691,1944,3,False,0,LEGITIMATE
a55350b3-1d5c-485f-9727-8cffbc0bb75a,ACC5668A3E5CA59,SMALL_BUSINESS,CHECKING,2022-01-01 19:21:17,2022-01-01,19,5,1,1,1,1,76.36,USD,95641.2,95564.84,-76.36,Quartz Shop Ltd.,MER_975A275BDD,5411,GROCERY,Retail,CHECK,APPROVED,0,0,DEV_BFF0ED86274D,DESKTOP_WIN,Windows 10,2,False,153.42.47.252,Houston,US,2280.9,256966.26,0.66,713,2723,1,False,0,LEGITIMATE
6bfa7d9c-4a5f-4ce9-a7ce-8706012a6dbb,ACC3712C7B0B111,SMALL_BUSINESS,CHECKING,2022-01-01 19:21:22,2022-01-01,19,5,1,1,1,1,106.6,CAD,143338.66,143232.06,-106.6,Oak Store,MER_115E9094C8,5251,HOME_IMPROVEMENT,Home,CHECK,APPROVED,1,0,DEV_A330BC907E33,MOBILE_ANDROID,Android 13,1,False,126.142.42.168,Hong Kong,HK,10413.8,95523.41,0.57,704,2775,1,False,0,LEGITIMATE
86afc8ee-bea3-42d3-8e7b-969f0aa582d0,ACC967922ACE94C,SMALL_BUSINESS,CHECKING,2022-01-01 19:22:03,2022-01-01,19,5,1,1,1,1,626.96,USD,114183.6,113556.64,-626.96,Valley Premier Hub Ltd.,MER_89C86070D9,5732,ELECTRONICS,Retail,SWIFT_WIRE,APPROVED,0,0,DEV_7A6E20834BBF,DESKTOP_WIN,Windows 10,2,False,29.91.32.83,Houston,US,2280.9,104904.05,0.38,548,843,1,False,0,LEGITIMATE
c52ee9f6-5fb9-414e-b90d-dfd6144b7866,ACCEF35689C504B,STUDENT,CREDIT,2022-01-01 19:22:51,2022-01-01,19,5,1,1,1,1,50.77,USD,3460.49,3511.26,50.77,Specialized Passage Suites,MER_A66ACB0277,4121,RIDESHARE,Transport,CREDIT_CARD,APPROVED,1,0,DEV_4250407FF943,MOBILE_ANDROID,Android 13,2,False,161.226.135.52,São Paulo,BR,0.0,6509.05,0.54,698,1740,1,False,0,LEGITIMATE
ab012d1a-d338-49a8-899f-f844ee12dbd4,ACC7A15E3ABAA6C,STUDENT,CHECKING,2022-01-01 19:24:15,2022-01-01,19,5,1,1,1,1,4.65,USD,902.78,898.13,-4.65,Crimson Works,MER_EFD138BDDC,5411,GROCERY,Retail,DEBIT_CARD,APPROVED,0,0,DEV_8AD97AF130D4,MOBILE_ANDROID,Android 13,1,False,105.75.71.228,San Francisco,US,9133.9,9069.06,0.86,539,2679,1,False,0,LEGITIMATE
5f065d64-b809-4da4-a103-21f7dce5eab7,ACCD65EDE13050C,SMALL_BUSINESS,CHECKING,2022-01-01 19:28:05,2022-01-01,19,5,1,1,1,1,52.9,USD,24495.75,24442.85,-52.9,South Elite Emporium Group,MER_84286F3C7C,5541,FUEL,Automotive,ACH_TRANSFER,APPROVED,1,0,DEV_DEE4FE27E1CC,MOBILE_IOS,iOS 16.x,1,False,66.227.173.83,Hong Kong,HK,9622.9,22913.49,0.41,735,590,3,False,0,LEGITIMATE
ed03ef05-f299-4024-be96-6adbb2d0f5b3,ACC52FE57CFC799,SMALL_BUSINESS,CHECKING,2022-01-01 19:28:13,2022-01-01,19,5,1,1,1,1,568.67,USD,92378.82,91810.15,-568.67,North Frost Emporium,MER_3D61CCF9DB,5965,ONLINE_RETAIL,E-Commerce,DEBIT_CARD,APPROVED,0,0,DEV_FE9493A28C6D,DESKTOP_WIN,Windows 11,1,False,187.96.32.170,Dallas,US,2205.4,175207.75,0.57,495,38,1,False,0,LEGITIMATE
177e5d04-c2be-400b-b733-6aea16826463,ACCC4E6F7EDCCC8,SMALL_BUSINESS,CHECKING,2022-01-01 19:28:43,2022-01-01,19,5,1,1,1,1,141.37,CAD,80689.61,80548.24,-141.37,Quartz Urban Depot,MER_50097F433B,5541,FUEL,Automotive,DEBIT_CARD,APPROVED,1,0,DEV_7BE0D4DAB955,MOBILE_ANDROID,Android 12,2,False,132.6.184.49,Frankfurt,DE,0.0,294465.36,0.42,656,1361,4,False,0,LEGITIMATE
dee50a9f-ca29-4412-ba3a-ee44a6622d83,ACC100380535F90,SMALL_BUSINESS,CHECKING,2022-01-01 19:29:33,2022-01-01,19,5,1,1,1,1,644.29,USD,115003.65,114359.36,-644.29,Ascent Classic Trust,MER_DAC0EBCF82,6099,WIRE_TRANSFER,Financial Services,CHECK,APPROVED,0,0,DEV_834F8D92ED9C,MOBILE_IOS,iOS 17.x,1,False,27.198.151.196,Miami,US,0.0,157339.18,0.66,586,2076,1,False,0,LEGITIMATE
a77f9f78-7ec0-4244-86b8-99564d1ab5d7,ACC1A890CDD2E5B,MASS_RETAIL,CHECKING,2022-01-01 19:30:01,2022-01-01,19,5,1,1,1,1,4681.78,USD,2767.1,1688.7,-1078.4,Metropolitan Onyx Center,MER_7FCCE6458B,5699,CLOTHING,Retail,DEBIT_CARD,APPROVED,1,0,DEV_FBB0BC42C566,MOBILE_ANDROID,Android 13,2,False,132.155.134.150,Amsterdam,NL,5863.3,19679.27,0.9,638,130,1,False,0,LEGITIMATE
d63f5d72-21ec-4062-b9c9-3427dbbc3a6c,ACC5668A3E5CA59,SMALL_BUSINESS,CHECKING,2022-01-01 19:30:06,2022-01-01,19,5,1,1,1,1,90.21,USD,95564.84,95474.63,-90.21,Bay Exchange,MER_EFAA5B8181,5541,FUEL,Automotive,CHECK,APPROVED,0,0,DEV_BFF0ED86274D,DESKTOP_WIN,Windows 10,2,False,153.42.47.172,Houston,US,0.0,256966.26,0.66,713,2723,2,False,0,LEGITIMATE
dc057df3-5841-43a9-b4f8-2a868bc2652d,ACCEB9BE835C06D,STUDENT,CHECKING,2022-01-01 19:30:17,2022-01-01,19,5,1,1,1,1,5.95,USD,1370.92,1364.97,-5.95,Cipher Atlantic Platforms,MER_EE67C8DD96,7372,SUBSCRIPTION,Tech,DEBIT_CARD,APPROVED,0,0,DEV_C66E14278DB8,MOBILE_ANDROID,Android 14,1,False,124.238.202.208,Chicago,US,0.0,9732.07,0.59,652,1461,3,False,0,LEGITIMATE
caf955b2-98d4-4e22-9cff-85e03dfa7e36,ACC915DDD271C22,SMALL_BUSINESS,CREDIT,2022-01-01 19:31:33,2022-01-01,19,5,1,1,1,1,78.03,USD,140505.59,140583.62,78.03,Teal Metropolitan Works,MER_04C0DA6A7A,5541,FUEL,Automotive,CREDIT_CARD,APPROVED,0,0,DEV_44ECCA18C900,MOBILE_IOS,iOS 17.x,3,False,153.88.220.20,Los Angeles,US,0.0,183458.55,0.77,787,525,1,False,0,LEGITIMATE
3ec0db37-93cf-410d-8092-1e6d894786ce,ACC807389FAD8F9,FREQUENT_TRAVELER,CREDIT,2022-01-01 19:32:52,2022-01-01,19,5,1,1,1,1,49.56,USD,16825.3,16874.86,49.56,Passage Suites Global,MER_159D130923,4121,RIDESHARE,Transport,CREDIT_CARD,APPROVED,0,0,DEV_EE5100C33ECD,MOBILE_IOS,iOS 16.x,2,False,87.203.160.128,New York,US,0.0,61795.05,0.27,644,1215,2,False,0,LEGITIMATE
39d66992-56e1-467c-88ad-5d12ec1e7c35,ACCB0AD9052BFE3,FREQUENT_TRAVELER,CREDIT,2022-01-01 19:33:02,2022-01-01,19,5,1,1,1,1,1.46,USD,23344.45,23345.91,1.46,Neon Nordic Exchange,MER_6E5A613122,5965,ONLINE_RETAIL,E-Commerce,CREDIT_CARD,APPROVED,0,0,DEV_47CEE725BF16,DESKTOP_WIN,Windows 10,3,False,122.153.53.9,Los Angeles,US,3935.2,44712.29,0.52,579,1711,1,False,0,LEGITIMATE
00ac4ee1-4bce-4980-ad38-1848132e6524,ACC9B7881461DAC,SMALL_BUSINESS,CREDIT,2022-01-01 19:34:10,2022-01-01,19,5,1,1,1,1,327.34,USD,47220.02,47547.36,327.34,Downtown Vanguard Advisory,MER_8F478114F7,6300,INSURANCE,Financial,CREDIT_CARD,APPROVED,0,0,DEV_97C656AD430E,DESKTOP_WIN,Windows 10,3,False,170.82.40.199,Miami,US,0.0,92376.78,0.51,717,878,3,False,0,LEGITIMATE
4c695be4-b260-4d3c-8f55-b8cae30ba2b3,ACC7EAA205B1080,STUDENT,CHECKING,2022-01-01 19:34:26,2022-01-01,19,5,1,1,1,1,7.64,USD,3268.09,3260.45,-7.64,Meridian Expeditions Collection,MER_4B18A488D1,4121,RIDESHARE,Transport,DEBIT_CARD,APPROVED,0,0,DEV_DADCF3920FBD,MOBILE_IOS,iOS 16.x,1,False,102.244.69.232,Chicago,US,1144.0,4801.18,0.78,708,900,1,False,0,LEGITIMATE
5f9eecf1-2226-4a72-aedb-4fd9258a48d5,ACCCC9B8AAF74F1,FREQUENT_TRAVELER,CREDIT,2022-01-01 19:34:45,2022-01-01,19,5,1,1,1,1,13.77,SGD,10201.46,10201.46,0.0,Willow Works Ltd.,MER_21BEBFBFBB,7996,ENTERTAINMENT,Leisure,CREDIT_CARD,DECLINED,1,0,DEV_7CA20D805C17,MOBILE_ANDROID,Android 13,3,False,209.93.128.75,Frankfurt,DE,6203.0,21343.32,0.48,561,1042,2,False,0,LEGITIMATE
a758f587-26fb-46c2-99fb-155519400a92,ACC6F40D5705747,SMALL_BUSINESS,CHECKING,2022-01-01 19:35:27,2022-01-01,19,5,1,1,1,1,3.02,USD,129211.14,129208.12,-3.02,Valley Thrive Care,MER_E8E4A782CD,5912,PHARMACY,Health,DEBIT_CARD,APPROVED,0,0,DEV_C511124B92B9,DESKTOP_WIN,Windows 11,1,False,16.134.16.118,Seattle,US,3865.2,228569.82,0.63,502,3137,3,False,0,LEGITIMATE
f160a5b7-4c10-4a9a-b74c-66e2dacbda1c,ACC87E7781923BB,SMALL_BUSINESS,CHECKING,2022-01-01 19:35:50,2022-01-01,19,5,1,1,1,1,62.34,USD,157718.96,157656.62,-62.34,Central Orbit Computing,MER_2DCD49ADDB,7372,SUBSCRIPTION,Tech,ACH_TRANSFER,APPROVED,0,0,DEV_384D74E82EF6,DESKTOP_WIN,Windows 10,2,False,42.51.18.223,Dallas,US,0.0,193925.17,0.59,668,2669,5,False,0,LEGITIMATE
d19c9a4b-fa8e-4e33-8f72-85418568104c,ACC897A2BC71D3E,SMALL_BUSINESS,CHECKING,2022-01-01 19:36:54,2022-01-01,19,5,1,1,1,1,795.46,USD,53982.44,53186.98,-795.46,Avenue Peak Rehabilitation,MER_4E295E6463,5912,PHARMACY,Health,ACH_TRANSFER,APPROVED,0,0,DEV_2B5BB51D4F87,MOBILE_ANDROID,Android 13,2,False,197.102.116.130,Los Angeles,US,0.0,79575.94,0.29,517,605,3,False,0,LEGITIMATE
2ad7f06f-358e-43c0-be08-2b58c594f598,ACC86C8A9886BE3,SMALL_BUSINESS,CHECKING,2022-01-01 19:39:23,2022-01-01,19,5,1,1,1,1,386.5,EUR,541432.06,541045.56,-386.5,Atlantic Obsidian Goods,MER_9D65D22EDF,5699,CLOTHING,Retail,CHECK,APPROVED,1,0,DEV_CA0F6C119706,MOBILE_ANDROID,Android 12,3,False,62.27.60.87,Tokyo,JP,10850.0,386295.67,0.64,627,2585,2,False,0,LEGITIMATE
a96d44aa-9d69-4c1d-aeb1-c78fd2c4fdc2,ACC78F32CD157A0,SMALL_BUSINESS,CHECKING,2022-01-01 19:39:31,2022-01-01,19,5,1,1,1,1,12.98,USD,192173.7,192160.72,-12.98,Riverside Modern Nook Diner,MER_78F8359E32,5812,RESTAURANT,Food,ACH_TRANSFER,APPROVED,0,0,DEV_D1B07C79A07E,DESKTOP_WIN,Windows 10,3,False,85.194.176.89,Phoenix,US,0.0,104503.6,0.7,514,2741,1,False,0,LEGITIMATE
9a4f02c8-89e5-47e9-bb3c-bf19edfa322e,ACC6BB68D3B5150,MASS_RETAIL,CHECKING,2022-01-01 19:39:58,2022-01-01,19,5,1,1,1,1,21.32,USD,9876.54,9855.22,-21.32,Heritage Verdant Emporium,MER_AC4CD041D6,7996,ENTERTAINMENT,Leisure,P2P_TRANSFER,APPROVED,0,0,DEV_479058DCB4B6,MOBILE_IOS,iOS 16.x,2,False,90.128.124.9,Houston,US,0.0,40038.71,0.69,666,366,2,False,0,LEGITIMATE
e70cefa9-ed95-4b02-9081-ca6b0962390a,ACC78D3683C9353,SMALL_BUSINESS,CHECKING,2022-01-01 19:40:00,2022-01-01,19,5,1,1,1,1,12.98,USD,81072.92,81059.94,-12.98,Flame Plate Eatery,MER_FDA5E60F75,5812,RESTAURANT,Food,CHECK,APPROVED,0,0,DEV_1149DCDD5814,MOBILE_ANDROID,Android 14,1,False,11.99.207.43,Phoenix,US,3036.3,423679.7,0.67,593,3361,2,False,0,LEGITIMATE
9850a322-1863-4f85-bc97-0cbcba4870a0,ACC9705D1ABECFC,FREQUENT_TRAVELER,CREDIT,2022-01-01 19:40:09,2022-01-01,19,5,1,1,1,1,13.87,USD,22241.78,22255.65,13.87,Obsidian Depot Inc.,MER_C147897B85,5541,FUEL,Automotive,CREDIT_CARD,APPROVED,0,0,DEV_DB55D571A7A3,DESKTOP_WIN,Windows 11,3,False,158.56.179.189,Miami,US,1756.6,57823.32,0.38,549,2116,1,False,0,LEGITIMATE
90eeb117-095f-417e-a886-c676cad609bb,ACCEE7800091129,STUDENT,CHECKING,2022-01-01 19:40:24,2022-01-01,19,5,1,1,1,1,2.42,USD,674.83,672.41,-2.42,Strategic Pine Shop,MER_DA221A87EC,5411,GROCERY,Retail,DEBIT_CARD,APPROVED,0,0,DEV_8A64B36543CC,MOBILE_ANDROID,Android 12,1,False,216.136.196.129,Houston,US,0.0,8018.58,0.77,674,1378,1,False,0,LEGITIMATE
58d0d40e-dc03-4875-a32f-4afe1580a3f3,ACCCE9444D7F9F1,MASS_RETAIL,CHECKING,2022-01-01 19:41:01,2022-01-01,19,5,1,1,1,1,473.92,USD,5434.83,4960.91,-473.92,Avenue Metropolitan Market Partners,MER_659272152A,5699,CLOTHING,Retail,DEBIT_CARD,APPROVED,0,0,DEV_384A86E5EA68,ATM,ATM-OS/Embedded,1,False,121.178.190.153,Chicago,US,1144.0,21385.15,0.99,773,1616,2,False,0,LEGITIMATE
e1c84359-2d94-416f-b582-f497c2db4257,ACC018A150664D8,HIGH_NET_WORTH,CREDIT,2022-01-01 19:41:23,2022-01-01,19,5,1,1,1,1,250000.0,USD,420646.5,670646.5,250000.0,Meridian Holdings Advisors,MER_5A668A1465,6051,CRYPTO_EXCHANGE,Crypto,CREDIT_CARD,APPROVED,0,1,DEV_6D9562C8B4A9,MOBILE_IOS,iOS 17.x,3,False,116.33.230.43,Miami,US,0.0,2125284.0,0.32,439,322,3,False,0,LEGITIMATE
d990e73e-038d-4e41-b1aa-a27e5b3d295d,ACC18DBCF0FB20E,FREQUENT_TRAVELER,CREDIT,2022-01-01 19:43:30,2022-01-01,19,5,1,1,1,1,497.85,USD,52174.74,52174.74,0.0,Global Sterling Supply,MER_3A52ECFDDB,7996,ENTERTAINMENT,Leisure,CREDIT_CARD,DECLINED,0,0,DEV_33BE8A24EE94,DESKTOP_WIN,Windows 10,2,False,126.243.49.243,San Francisco,US,0.0,175123.86,0.3,556,1967,2,False,0,LEGITIMATE
b7c80062-b26f-4ae0-b2c4-07af548120b1,ACCBCB3CC3CF4D8,MASS_RETAIL,CHECKING,2022-01-01 19:43:55,2022-01-01,19,5,1,1,1,1,20674.2,USD,1898.34,1879.67,-18.67,Ridge Exclusive Depot,MER_858AA85141,5411,GROCERY,Retail,SWIFT_WIRE,APPROVED,0,0,DEV_C3E6D2548C5B,ATM,Unknown-OS/ATO,2,True,204.212.210.196,São Paulo,GB,0.0,16207.59,1.0,674,2309,21,False,1,ACCOUNT_TAKEOVER
54ca3ad8-6fbc-41ad-ade7-fbdfd87fbcee,ACCA04C99E044F4,MASS_RETAIL,CHECKING,2022-01-01 19:44:19,2022-01-01,19,5,1,1,1,1,25.67,USD,4999.85,4999.85,0.0,Plaza Innovative Pharmacy Medical Center,MER_DFFB3CAB20,5912,PHARMACY,Health,DEBIT_CARD,PENDING,0,0,DEV_CB71413E0F05,MOBILE_ANDROID,Android 13,2,False,66.80.21.249,New York,US,0.0,31385.88,0.47,646,3484,2,False,0,LEGITIMATE
6cb8c148-1e95-4489-98c0-41dc72157562,ACC2DB5D554FB36,SMALL_BUSINESS,CHECKING,2022-01-01 19:45:33,2022-01-01,19,5,1,1,1,1,295.81,USD,117335.21,117039.4,-295.81,Fortis Innovative Advisory,MER_1CB4BA81E2,6300,INSURANCE,Financial,ACH_TRANSFER,APPROVED,0,0,DEV_84B7590E1B61,MOBILE_ANDROID,Android 13,2,False,31.10.239.197,Los Angeles,US,0.0,179490.08,0.55,614,2473,2,False,0,LEGITIMATE
58eca080-b163-486e-b603-c8cda0b0e181,ACC1F6BA8BE8016,SMALL_BUSINESS,CHECKING,2022-01-01 19:46:05,2022-01-01,19,5,1,1,1,1,158.77,USD,21216.2,21057.43,-158.77,Golden Point,MER_863577CB30,5941,SPORTING_GOODS,Leisure,DEBIT_CARD,APPROVED,0,0,DEV_726626C0F54E,TABLET,Android 13 Tablet,3,False,106.53.247.105,Miami,US,15026.5,18771.84,0.34,589,1732,2,False,0,LEGITIMATE
d982103b-9673-4b8b-85d1-364e8536f604,ACC44A17434477C,SMALL_BUSINESS,CHECKING,2022-01-01 19:46:10,2022-01-01,19,5,1,1,1,1,13.61,EUR,188197.36,188183.75,-13.61,Trusted Vector Networks,MER_FF88857405,7372,SUBSCRIPTION,Tech,ACH_TRANSFER,APPROVED,1,0,DEV_113819EB4243,DESKTOP_WIN,Windows 10,3,False,84.237.215.106,Dubai,AE,0.0,181390.97,0.42,666,1373,1,False,0,LEGITIMATE
5f3809d1-bb2a-4bf4-8b98-7141d571955b,ACCEF166B2C145F,SMALL_BUSINESS,CHECKING,2022-01-01 19:46:30,2022-01-01,19,5,1,1,1,1,370.53,USD,54738.45,54367.92,-370.53,Riverside Crest Hub,MER_EA5EE164B7,5251,HOME_IMPROVEMENT,Home,ACH_TRANSFER,APPROVED,0,0,DEV_9BFB7B88D39A,POS_TERMINAL,POS-Linux/2.x,3,False,158.232.220.182,Los Angeles,US,0.0,70676.99,0.7,620,3228,1,False,0,LEGITIMATE
93ff25e0-20d8-4d13-b92c-4f165969fb6a,ACC8455C5617358,STUDENT,CHECKING,2022-01-01 19:47:13,2022-01-01,19,5,1,1,1,1,2.2,USD,333.95,331.75,-2.2,South Advanced Pantry Restaurant,MER_1579D0941A,5814,FAST_FOOD,Food,DEBIT_CARD,APPROVED,0,0,DEV_090B4105F2C5,MOBILE_ANDROID,Android 14,1,False,108.216.41.125,Dallas,US,0.0,5632.35,0.68,629,1397,1,False,0,LEGITIMATE
73e0787c-3b94-4aa0-83a5-dc3219c2a592,ACCD5E8FF95904F,SMALL_BUSINESS,CHECKING,2022-01-01 19:48:54,2022-01-01,19,5,1,1,1,1,64.26,USD,82316.78,82252.52,-64.26,Pacific Quantum Solutions,MER_45F1B61A76,7372,SUBSCRIPTION,Tech,DEBIT_CARD,APPROVED,0,0,DEV_438BB9483FA2,TABLET,iPadOS 17.x,3,False,219.184.206.110,Phoenix,US,0.0,102194.02,0.41,624,504,2,False,0,LEGITIMATE
6fa8926e-98c0-4af0-867d-8712540ec054,ACC44A17434477C,SMALL_BUSINESS,CHECKING,2022-01-01 19:49:11,2022-01-01,19,5,1,1,1,1,120.47,EUR,188183.75,188063.28,-120.47,Meridian Integrated Wealth,MER_8E2DCEFA46,6300,INSURANCE,Financial,ACH_TRANSFER,APPROVED,1,0,DEV_1A231B9C9DC2,TABLET,iPadOS 17.x,3,False,172.2.109.209,Dubai,AE,0.0,181390.97,0.42,666,1373,3,False,0,LEGITIMATE
d1bbf0b3-e8e3-486c-a147-3cfeac45eb4b,ACCFEFAD335F80D,SMALL_BUSINESS,CHECKING,2022-01-01 19:50:08,2022-01-01,19,5,1,1,1,1,69.09,USD,99338.69,99269.6,-69.09,Quartz Works,MER_95980F61D3,5251,HOME_IMPROVEMENT,Home,ACH_TRANSFER,APPROVED,0,0,DEV_E1E6665F8F06,MOBILE_IOS,iOS 17.x,3,False,100.162.143.198,New York,US,0.0,176690.98,0.37,532,3412,3,False,0,LEGITIMATE
73cfe998-7ceb-4a3c-a7eb-d9babbe1aa79,ACCC658D37BCE3B,STUDENT,CHECKING,2022-01-01 19:50:35,2022-01-01,19,5,1,1,1,1,2.12,USD,2360.2,2358.08,-2.12,Flux Computing,MER_8A917FE284,7372,SUBSCRIPTION,Tech,DEBIT_CARD,APPROVED,1,0,DEV_8CEEEC5F7E59,MOBILE_ANDROID,Android 12,1,False,50.91.117.132,London,GB,5570.4,10560.87,0.73,586,1996,1,False,0,LEGITIMATE
27949b26-ba41-4889-8d4f-871c9130eb72,ACC9A5CFFEEA9C0,STUDENT,CREDIT,2022-01-01 19:51:39,2022-01-01,19,5,1,1,1,1,1.62,USD,3723.23,3724.85,1.62,Crumb Field Café,MER_C309AC4D25,5963,FOOD_DELIVERY,Food,CREDIT_CARD,APPROVED,0,0,DEV_68C29FA49D82,MOBILE_IOS,iOS 16.x,1,False,139.12.91.88,Boston,US,0.0,7799.18,0.48,643,637,2,False,0,LEGITIMATE
8bcfbb81-e6d1-4675-bd3f-ff9a23eaff75,ACCC4877E2C099C,SMALL_BUSINESS,CHECKING,2022-01-01 19:51:46,2022-01-01,19,5,1,1,1,1,23.14,USD,200303.63,200280.49,-23.14,Place Integrated Pantry Diner,MER_EB082D058C,5812,RESTAURANT,Food,CHECK,APPROVED,0,0,DEV_12C3B51B666E,MOBILE_IOS,iOS 17.x,3,False,178.89.111.92,Los Angeles,US,0.0,160910.13,0.56,779,2176,1,False,0,LEGITIMATE
1fb8aa88-0aa8-4d60-b0a4-883d045da545,ACCBA53F01374F4,SMALL_BUSINESS,CHECKING,2022-01-01 19:52:02,2022-01-01,19,5,1,1,1,1,168.17,EUR,254469.47,254301.3,-168.17,Global Arbor Capital,MER_6045697CBE,6300,INSURANCE,Financial,CHECK,APPROVED,1,0,DEV_6B3C1977AE93,DESKTOP_WIN,Windows 11,2,False,55.165.166.22,Mumbai,IN,0.0,97663.01,0.4,622,2918,2,False,0,LEGITIMATE
b24cb6b9-51cc-4121-91b1-d207922af56a,ACC6A2C0C5633CA,SMALL_BUSINESS,CHECKING,2022-01-01 19:52:08,2022-01-01,19,5,1,1,1,1,47.08,USD,153718.61,153671.53,-47.08,Bay Exchange,MER_EFAA5B8181,5541,FUEL,Automotive,P2P_TRANSFER,APPROVED,0,0,DEV_D591FE45153D,MOBILE_IOS,iOS 16.x,3,False,59.124.141.16,Boston,US,306.5,114456.23,0.33,505,3131,2,False,0,LEGITIMATE
61803797-7008-4938-bfdb-b677d5d3bf86,ACC3B0FF5553046,SMALL_BUSINESS,CHECKING,2022-01-01 19:54:29,2022-01-01,19,5,1,1,1,1,3434.92,USD,212876.3,209441.38,-3434.92,Maple National Supply,MER_DAD5AFD6EA,5732,ELECTRONICS,Retail,ACH_TRANSFER,APPROVED,1,0,DEV_9EB55FD528C2,TABLET,iPadOS 17.x,3,False,196.20.87.83,Paris,FR,0.0,236022.27,0.41,635,3325,1,False,0,LEGITIMATE
7a4d610f-2e3c-4556-bca6-8c9835b1e809,ACC6FCAE35212DF,SMALL_BUSINESS,CHECKING,2022-01-01 19:59:20,2022-01-01,19,5,1,1,1,1,1.39,USD,61613.07,61611.68,-1.39,Synth Platforms,MER_D5565884B6,7372,SUBSCRIPTION,Tech,ACH_TRANSFER,APPROVED,0,0,DEV_9A01982CB577,MOBILE_ANDROID,Android 13,3,False,36.47.241.134,New York,US,5837.8,115059.58,0.48,549,281,1,False,0,LEGITIMATE
4446ef8c-bdd0-4f6b-aa65-a6db0b9a5697,ACC935523A080FB,SMALL_BUSINESS,CREDIT,2022-01-01 20:01:46,2022-01-01,20,5,1,1,1,1,1650.35,USD,111313.21,112963.56,1650.35,Valley Aegis Holdings,MER_C57C3B65A9,6099,ACH_TRANSFER,Financial Services,CREDIT_CARD,APPROVED,1,0,DEV_3D3B60A84BA9,MOBILE_ANDROID,Android 14,1,False,12.207.57.143,Amsterdam,NL,7900.8,179526.81,0.63,558,3225,3,False,0,LEGITIMATE
64e41b0a-dd3e-4ef1-89c1-eed06592335a,ACCBB36881FD0BD,STUDENT,CHECKING,2022-01-01 20:02:58,2022-01-01,20,5,1,1,1,1,22.35,USD,544.07,521.72,-22.35,Square Signature Point Ltd.,MER_5D6E876A5F,5965,ONLINE_RETAIL,E-Commerce,CASH,APPROVED,1,0,DEV_732C66E44540,MOBILE_IOS,iOS 16.x,1,False,102.160.105.168,Mumbai,IN,12538.2,7036.29,0.82,527,3110,1,False,0,LEGITIMATE
a9c304a3-74e6-4dbd-a0e4-02ffbcb225ab,ACC9D4046FBAED6,SMALL_BUSINESS,CHECKING,2022-01-01 20:03:00,2022-01-01,20,5,1,1,1,1,418.81,USD,11727.12,11727.12,0.0,Crest Ventures Capital,MER_CDDE59E0BE,6300,INSURANCE,Financial,DEBIT_CARD,DECLINED,0,0,DEV_652E97742524,DESKTOP_WIN,Windows 10,2,False,16.186.47.15,New York,US,0.0,30816.23,0.57,714,1974,1,False,0,LEGITIMATE
